dynamics,setting,param,gt_mean,est_mean,abs_err_mean,abs_err_std,rel_err_mean,n
dropped_ball,large,g,9.80665,9.985661506652832,0.24842278106689442,0.39964733271076486,0.025332073752695278,5
dropped_ball,medium,g,9.80665,10.101539611816406,0.48629878417968764,0.5855620796702861,0.04958867545794314,5
dropped_ball,small,g,9.80665,9.420251846313477,0.5337882025146481,0.7912651352336643,0.05443124844004769,5
free_fall,mousepad,g,9.80665,11.887616395950317,2.119179568099976,1.2406844876511247,0.21609617638028888,4
free_fall,table,g,9.80665,8.751644611358643,1.0550053886413568,1.0647593707507974,0.10758060995765621,5
free_fall,tennis,g,9.80665,9.137687873840331,1.0576494540405275,0.9552145482442553,0.10785022959322701,5
led,led_10s,decay,0.4600000000000001,2.5515661239624023,2.0915661239624024,0.07253386643667938,4.546882878169251,5
led,led_2s,decay,2.3,9.748969459533692,7.448969459533691,0.008380341904773622,3.2386823737088926,5
led,led_5s,decay,0.9200000000000002,9.355790901184083,8.435790901184081,0.08103406906361156,9.169337936059687,5
pendulum,pendulum_150,damping,-0.05924256555362806,0.18221386671066284,0.24145643226429092,0.021735314164225788,4.075725451856772,5
pendulum,pendulum_150,length_m,1.5,0.31604731678962705,1.1839526832103728,0.003768151989388622,0.7893017888063889,5
pendulum,pendulum_45,damping,-0.05924256555362806,0.6438977003097535,0.7031402658633815,0.21420634226825647,11.868835511774217,5
pendulum,pendulum_45,length_m,0.45,0.10303080230951309,0.3469691976904869,0.0015915673505049821,0.771042661532702,5
pendulum,pendulum_90,damping,-0.05924256555362806,0.3475611984729767,0.4068037640266048,0.04541225305009288,6.866747923863757,5
pendulum,pendulum_90,length_m,0.9,0.19133202731609344,0.7086679726839066,0.002698793582669255,0.7874088585367991,5
sliding_block,high,angle_deg,30.0,90.0,60.0,0.0,1.9999999999999332,5
sliding_block,high,friction,0.2075707423845489,10.0,9.792429257615451,0.0,47.176346459399674,5
sliding_block,low,angle_deg,20.0,90.0,70.0,0.0,3.499999999999825,5
sliding_block,low,friction,0.2075707423845489,10.0,9.792429257615451,0.0,47.176346459399674,5
sliding_block,mid,angle_deg,25.0,90.0,65.0,0.0,2.599999999999896,5
sliding_block,mid,friction,0.2075707423845489,10.0,9.792429257615451,0.0,47.176346459399674,5
torricelli,large,k,0.016202065833479495,6.285204732418061,6.269002666584582,4.3232902825511195,386.92613217529106,5
torricelli,medium,k,0.0128264315869546,9.93707504272461,9.924248611137653,0.1314869652119056,773.734186557202,5
torricelli,small,k,0.009553717173659406,8.955551862716675,8.945998145543015,1.0003603594347135,936.3892589652617,4
