run,alpha,beta,max_z,min_z,z0,z1
dropped_ball,large,01,0,0,0,0,0,0
dropped_ball,large,02,0,0,0,0,0,0
dropped_ball,large,03,0,0,0,0,0,0
dropped_ball,large,04,0,0,0,0,0,0
dropped_ball,large,05,0,0,0,0,0,0
dropped_ball,medium,01,0,0,0,0,0,0
dropped_ball,medium,02,0,0,0,0,0,0
dropped_ball,medium,03,0,0,0,0,0,0
dropped_ball,medium,04,0,0,0,0,0,0
dropped_ball,medium,05,0,0,0,0,0,0
dropped_ball,small,01,0,0,0,0,0,0
dropped_ball,small,02,0,0,0,0,0,0
dropped_ball,small,03,0,0,0,0,0,0
dropped_ball,small,04,0,0,0,0,0,0
dropped_ball,small,05,0,0,0,0,0,0
free_fall,mousepad,01,0,0,0,0,0,0
free_fall,mousepad,02,0,0,0,0,0,0
free_fall,mousepad,03,0,0,0,0,0,0
free_fall,mousepad,04,0,0,0,0,0,0
free_fall,mousepad,05,0,0,0,0,0,0
free_fall,table,01,0,0,0,0,0,0
free_fall,table,02,0,0,0,0,0,0
free_fall,table,03,0,0,0,0,0,0
free_fall,table,04,0,0,0,0,0,0
free_fall,table,05,0,0,0,0,0,0
free_fall,tennis,01,0,0,0,0,0,0
free_fall,tennis,02,0,0,0,0,0,0
free_fall,tennis,03,0,0,0,0,0,0
free_fall,tennis,04,0,0,0,0,0,0
free_fall,tennis,05,0,0,0,0,0,0
led,led_10s,01,0,0,0,0,0,0
led,led_10s,02,0,0,0,0,0,0
led,led_10s,03,0,0,0,0,0,0
led,led_10s,04,0,0,0,0,0,0
led,led_10s,05,0,0,0,0,0,0
led,led_2s,01,0,0,0,0,0,0
led,led_2s,02,0,0,0,0,0,0
led,led_2s,03,0,0,0,0,0,0
led,led_2s,04,0,0,0,0,0,0
led,led_2s,05,0,0,0,0,0,0
led,led_5s,01,0,0,0,0,0,0
led,led_5s,02,0,0,0,0,0,0
led,led_5s,03,0,0,0,0,0,0
led,led_5s,04,0,0,0,0,0,0
led,led_5s,05,0,0,0,0,0,0
pendulum,pendulum_150,01,0,0,0,0,0,0
pendulum,pendulum_150,02,0,0,0,0,0,0
pendulum,pendulum_150,03,0,0,0,0,0,0
pendulum,pendulum_150,04,0,0,0,0,0,0
pendulum,pendulum_150,05,0,0,0,0,0,0
pendulum,pendulum_45,01,0,0,0,0,0,0
pendulum,pendulum_45,02,0,0,0,0,0,0
pendulum,pendulum_45,03,0,0,0,0,0,0
pendulum,pendulum_45,04,0,0,0,0,0,0
pendulum,pendulum_45,05,0,0,0,0,0,0
pendulum,pendulum_90,01,0,0,0,0,0,0
pendulum,pendulum_90,02,0,0,0,0,0,0
pendulum,pendulum_90,03,0,0,0,0,0,0
pendulum,pendulum_90,04,0,0,0,0,0,0
pendulum,pendulum_90,05,0,0,0,0,0,0
sliding_block,high,01,0,0,0,0,0,0
sliding_block,high,02,0,0,0,0,0,0
sliding_block,high,03,0,0,0,0,0,0
sliding_block,high,04,0,0,0,0,0,0
sliding_block,high,05,0,0,0,0,0,0
sliding_block,low,01,0,0,0,0,0,0
sliding_block,low,02,0,0,0,0,0,0
sliding_block,low,03,0,0,0,0,0,0
sliding_block,low,04,0,0,0,0,0,0
sliding_block,low,05,0,0,0,0,0,0
sliding_block,mid,01,0,0,0,0,0,0
sliding_block,mid,02,0,0,0,0,0,0
sliding_block,mid,03,0,0,0,0,0,0
sliding_block,mid,04,0,0,0,0,0,0
sliding_block,mid,05,0,0,0,0,0,0
torricelli,large,01,0,0,0,0,0,0
torricelli,large,02,0,0,0,0,0,0
torricelli,large,03,0,0,0,0,0,0
torricelli,large,04,0,0,0,0,0,0
torricelli,large,05,0,0,0,0,0,0
torricelli,medium,01,0,0,0,0,0,0
torricelli,medium,02,0,0,0,0,0,0
torricelli,medium,03,0,0,0,0,0,0
torricelli,medium,04,0,0,0,0,0,0
torricelli,medium,05,0,0,0,0,0,0
torricelli,small,01,0,0,0,0,0,0
torricelli,small,02,0,0,0,0,0,0
torricelli,small,03,0,0,0,0,0,0
torricelli,small,04,0,0,0,0,0,0
torricelli,small,05,0,0,0,0,0,0
