dynamics,setting,param,gt_mean,est_mean,abs_err_mean,abs_err_std,rel_err_mean,n
dropped_ball,large,g,9.80665,0.0,9.80665,0.0,0.9999999999898028,5
dropped_ball,medium,g,9.80665,0.0,9.80665,0.0,0.9999999999898028,5
dropped_ball,small,g,9.80665,0.0,9.80665,0.0,0.9999999999898028,5
free_fall,mousepad,g,9.80665,0.0,9.80665,0.0,0.9999999999898028,5
free_fall,table,g,9.80665,0.0,9.80665,0.0,0.9999999999898028,5
free_fall,tennis,g,9.80665,0.0,9.80665,0.0,0.9999999999898028,5
led,led_10s,decay,0.46,0.0,0.4600000000000001,5.551115123125783e-17,0.9999999997826088,5
led,led_2s,decay,2.3,0.0,2.3,0.0,0.9999999999565218,5
led,led_5s,decay,0.92,0.0,0.9200000000000002,1.1102230246251565e-16,0.9999999998913045,5
pendulum,pendulum_150,length_m,1.5,31.330572748127622,29.830572748127622,0.6595680160347426,19.887048497425944,5
pendulum,pendulum_150,damping,-0.05924256555362806,-0.1953291952610016,0.13608662970737354,0.035297049414948344,2.297108982467566,5
pendulum,pendulum_45,length_m,0.45,95.51739698259287,95.06739698259287,2.119386463150464,211.26088213659284,5
pendulum,pendulum_45,damping,-0.05924256555362806,-0.5044707894325257,0.44522822387889754,0.14561833094503185,7.515343384721074,5
pendulum,pendulum_90,length_m,0.9,51.04798999896498,50.147989998964974,0.3154667288148419,55.71998888154775,5
pendulum,pendulum_90,damping,-0.05924256555362806,-0.31516059041023253,0.2559180248566045,0.026638797825508643,4.319833586426246,5
sliding_block,high,angle_deg,30.0,30.0,0.0,0.0,0.0,5
sliding_block,high,friction,0.20757074238454887,0.0,0.2075707423845489,2.7755575615628914e-17,0.9999999995182366,5
sliding_block,low,angle_deg,20.0,20.0,0.0,0.0,0.0,5
sliding_block,low,friction,0.20757074238454887,0.0,0.2075707423845489,2.7755575615628914e-17,0.9999999995182366,5
sliding_block,mid,angle_deg,25.0,25.0,0.0,0.0,0.0,5
sliding_block,mid,friction,0.20757074238454887,0.0,0.2075707423845489,2.7755575615628914e-17,0.9999999995182366,5
torricelli,large,k,0.016202065833479495,6.081956815719605,6.0722355762195175,4.595590566246086,374.7815618792181,5
torricelli,medium,k,0.0128264315869546,7.935817718505859,7.928121859553686,3.958366850397284,618.1081420811023,5
torricelli,small,k,0.009553717173659406,7.680440700054168,7.670886982880509,3.5410403846416605,802.9217071380104,5
